analysis,model,term,odds_ratio,conf_low_or,conf_high_or,estimate_log_odds,std_error,z_value,p_value,odds_ratio_rounded,conf_low_or_rounded,conf_high_or_rounded,p_value_rounded,significant_0_05
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,ECONOMIC_STATUS_INDEX,0.6476468996927015,0.46750533450639953,0.8972015412924159,-0.43440963902774987,0.1662963621540008,-2.612261828226041,0.00899453395067027,0.648,0.468,0.897,0.009,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,EMPLOYMENT_INDEX,0.9144849641060288,0.6628923816414732,1.261566391071168,-0.08939425294190019,0.16416034777530977,-0.5445544807462047,0.5860599686459316,0.914,0.663,1.262,0.5861,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,ECONOMIC_ASSISTANCE_INDEX,1.4107831064799143,0.7689918623409506,2.588205507754342,0.3441449448821474,0.3096076465346062,1.1115518261067263,0.2663308951554086,1.411,0.769,2.588,0.2663,FALSE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,IRINSUR4_fNo health insurance,1.6969565087511491,1.283846820634896,2.242994527313485,0.5288363576096826,0.14233703283837348,3.715381352723481,2.0289745483023365e-4,1.697,1.284,2.243,2e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,CATAG3_f26-34,0.6370608850561077,0.4700100339778205,0.863484908680956,-0.4508900470417354,0.1551616208124192,-2.905937980545032,0.0036615401522615935,0.637,0.47,0.863,0.0037,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,CATAG3_f35-49,0.4883566863436775,0.364155525292511,0.6549186721937175,-0.7167092254783219,0.14972979715313464,-4.786684007494612,1.6955948075659123e-6,0.488,0.364,0.655,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,CATAG3_f50+,0.26435647349674307,0.17716123292938069,0.3944674798435798,-1.330456808245139,0.2042069320923872,-6.515238217492119,7.25743891038603e-11,0.264,0.177,0.394,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,IRSEX_fFemale,0.7009917531249809,0.5610143262989995,0.8758946339051992,-0.3552591564604278,0.1136498843893226,-3.1259086480320644,0.0017725660517787132,0.701,0.561,0.876,0.0018,TRUE
B_heroin_or_cocaine_lifetime_users,Model 3 - add mental health,MENTAL_HEALTH_INDEX,2.069542787949594,1.3698251470505927,3.1266817961226914,0.7273277074940473,0.21053683075014015,3.4546340652254885,5.510401762543751e-4,2.07,1.37,3.127,6e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,(Intercept),0.10669389290057124,0.06487515349878219,0.1754691306047123,-2.2377913584833227,0.2538307932543206,-8.816075188486737,1.185418937366381e-18,0.107,0.065,0.175,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcHeroin only lifetime,1.4017712232598964,0.6583962097772258,2.9844682171308503,0.3377365964527005,0.38556064742349977,0.8759623128283905,0.3810505221374968,1.402,0.658,2.984,0.3811,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,drug_profile_hcHeroin + Cocaine lifetime,2.0421133147409813,1.5676467332381225,2.6601827451446285,0.7139852102405466,0.13490534186396466,5.292490277816517,1.2066188633361984e-7,2.042,1.568,2.66,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f2,1.192538212039433,0.8441817699016978,1.6846459351281802,0.1760839869059104,0.17626417119049173,0.9989777600100783,0.317805465018118,1.193,0.844,1.685,0.3178,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f3,1.0226028279764934,0.712136391670225,1.4684217181106658,0.02235116913665749,0.18461410340796405,0.12106967303178033,0.9036358498595413,1.023,0.712,1.468,0.9036,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EDUHIGHCAT_f4,0.8326356864639478,0.5469492869691296,1.26754381601821,-0.18315908366495356,0.21441215844583117,-0.8542383276796621,0.3929729506395202,0.833,0.547,1.268,0.393,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_STATUS_INDEX,0.6497632591310387,0.46846409756478785,0.901226572348377,-0.43114719915695254,0.16691562518302827,-2.5830247988118904,0.009793828295508908,0.65,0.468,0.901,0.0098,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,EMPLOYMENT_INDEX,0.9237678180961413,0.6693962976107527,1.2748008687767174,-0.07929451803307003,0.16433184774559614,-0.4825267841923539,0.6294317761308114,0.924,0.669,1.275,0.6294,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,ECONOMIC_ASSISTANCE_INDEX,1.4243082340328495,0.7748180413657576,2.6182327168813764,0.353686246050202,0.3106247427922818,1.138628696705967,0.25485805405396483,1.424,0.775,2.618,0.2549,FALSE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,IRINSUR4_fNo health insurance,1.7139618042380655,1.2958632511674766,2.266956072517981,0.5388075353520589,0.1426712231803013,3.776567715208686,1.5900434531668705e-4,1.714,1.296,2.267,2e-4,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,CATAG3_f26-34,0.6516983488733665,0.4790424766718824,0.8865826280686496,-0.42817347921557625,0.15703988996902782,-2.7265268671547256,0.006400474167120328,0.652,0.479,0.887,0.0064,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,CATAG3_f35-49,0.501990041059856,0.3713862953285909,0.6785226178050527,-0.6891749980133773,0.15374646429149136,-4.482542094150244,7.3759087400324625e-6,0.502,0.371,0.679,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,CATAG3_f50+,0.27259058888232174,0.18213437203023317,0.4079714790730257,-1.2997842838581295,0.20573147046810902,-6.317868048581379,2.651962925574052e-10,0.273,0.182,0.408,0,TRUE
B_heroin_or_cocaine_lifetime_users,Model 4 - add treatment and booked,IRSEX_fFemale,0.6942587881325584,0.5546292791730505,0.8690404257379652,-0.36491049442009416,0.11456580897867015,-3.1851605437363353,0.0014467372369986078,0.694,0.555,0.869,0.0014,TRUE
